country,iataCode,icaoCode,name,latitudeDegree,longitudeDegree,elevationFeet,timeZoneCode,timeZoneName,continent,isoCountry,isoRegion,municipality,type,scheduledService
Australia,BDD,YBAU,Badu Island Airport,-10.14999962,142.1734,14,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,yes
Australia,BKP,YBAW,Barkly Downs Airport,-20.49583333,138.4747222,810,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,BBE,YBBE,Big Bell Airport,-27.32859993,117.6729965,,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Big Bell,small_airport,no
Australia,BNE,YBBN,Brisbane International Airport,-27.38419914,153.1170044,13,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Brisbane,large_airport,yes
Australia,OOL,YBCG,Gold Coast Airport,-28.1644001,153.5050049,21,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Gold Coast,medium_airport,yes
Australia,BKQ,YBCK,Blackall Airport,-24.42779922,145.4290009,928,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Blackall,medium_airport,yes
Australia,CNS,YBCS,Cairns International Airport,-16.88579941,145.7550049,10,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Cairns,medium_airport,yes
Australia,CTL,YBCV,Charleville Airport,-26.41329956,146.2619934,1003,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Charleville,medium_airport,yes
Australia,BDW,YBDF,Bedford Downs Airport,-17.2866993,127.4629974,1750,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,BXG,YBDG,Bendigo Airport,-36.73939896,144.3300018,705,Australia/Hobart,Australian Eastern Daylight Time,OC,AU,AU-VIC,,small_airport,no
Australia,BVI,YBDV,Birdsville Airport,-25.89749908,139.3480072,159,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,yes
Australia,BXF,YBEB,Bellburn Airstrip,-17.545,128.305,810,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Pumululu National Park,small_airport,no
Australia,BTX,YBEO,Betoota Airport,-25.64170074,140.7830048,91,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,BEE,YBGB,Beagle Bay Airport,-17.0165,122.6464,124,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Beagle Bay,small_airport,no
Australia,OCM,YBGD,Boolgeeda,-22.54,117.275,1871,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,BQW,YBGO,Balgo Hill Airport,-20.14830017,127.9729996,439,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,BHQ,YBHI,Broken Hill Airport,-32.00139999,141.4720001,958,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-NSW,Broken Hill,medium_airport,yes
Australia,HTI,YBHM,Hamilton Island Airport,-20.35810089,148.9519959,15,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Hamilton Island,medium_airport,yes
Australia,BEU,YBIE,Bedourie Airport,-24.34609985,139.4600067,300,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,yes
Australia,BIW,YBIL,Billiluna Airport,-19.56669998,127.6669998,1000,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,BZP,YBIZ,Bizant Airport,-14.74027778,144.1194444,65,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Lakefield National Park,small_airport,no
Australia,BRK,YBKE,Bourke Airport,-30.03919983,145.9519958,352,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,medium_airport,yes
Australia,BUC,YBKT,Burketown Airport,-17.74860001,139.5339966,21,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,yes
Australia,BLN,YBLA,Benalla Airport,-36.55189896,146.0070038,569,Australia/Hobart,Australian Eastern Daylight Time,OC,AU,AU-VIC,,medium_airport,no
Australia,LCN,YBLC,Balcanoona Airport,-30.53499985,139.3370056,144,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,,small_airport,no
Australia,BLS,YBLL,Bollon Airport,-28.05830002,147.4830017,182,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,BQB,YBLN,Busselton Regional Airport,-33.68842316,115.4015961,55,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,ISA,YBMA,Mount Isa Airport,-20.66390038,139.4889984,1121,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Mount Isa,medium_airport,yes
Australia,MCY,YBSU,Sunshine Coast Airport,-26.60330009,153.0910034,15,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Maroochydore,medium_airport,yes
Australia,BFC,YBMD,Bloomfield River Airport,-15.87360001,145.3300018,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,MKY,YBMK,Mackay Airport,-21.17169952,149.1799927,19,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Mackay,medium_airport,yes
Australia,BNK,YBNA,Ballina Byron Gateway Airport,-28.83390045,153.5619965,7,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,Ballina,medium_airport,yes
Australia,BSJ,YBNS,Bairnsdale Airport,-37.88750076,147.5679932,165,Australia/Hobart,Australian Eastern Daylight Time,OC,AU,AU-VIC,,medium_airport,no
Australia,GIC,YBOI,Boigu Airport,-9.232780457,142.2180023,23,Pacific/Port_Moresby,Papua New Guinea Time,OC,AU,AU-QLD,,small_airport,yes
Australia,OKY,YBOK,Oakey Airport,-27.41139984,151.7350006,1335,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,yes
Australia,BQL,YBOU,Boulia Airport,-22.91329956,139.8999939,542,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,yes
Australia,BMP,YBPI,Brampton Island Airport,-20.80330086,149.2700043,11,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,PPP,YBPN,Proserpine Whitsunday Coast Airport,-20.49500084,148.552002,82,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Proserpine,medium_airport,yes
Australia,ROK,YBRK,Rockhampton Airport,-23.38190079,150.4750061,34,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Rockhampton,medium_airport,yes
Australia,BOX,YBRL,Borroloola Airport,-16.07530022,136.302002,55,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,BME,YBRM,Broome International Airport,-17.94470024,122.2320023,56,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Broome,medium_airport,yes
Australia,BZD,YBRN,Balranald Airport,-34.62360001,143.5780029,210,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,medium_airport,no
Australia,BTD,YBRU,Brunette Downs Airport,-18.63999939,135.9380035,700,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,BWQ,YBRW,Brewarrina Airport,-29.97389984,146.8170013,414,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,medium_airport,no
Australia,BYP,YBRY,Barimunya Airport,-22.6739006,119.1660004,2082,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,BHS,YBTH,Bathurst Airport,-33.40940094,149.6519928,2435,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,Bathurst,medium_airport,yes
Australia,BRT,YBTI,Bathurst Island Airport,-11.76920033,130.6199951,67,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,medium_airport,no
Australia,TSV,YBTL,Townsville Airport,-19.25250053,146.7649994,18,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Townsville,medium_airport,yes
Australia,BLT,YBTR,Blackwater Airport,-23.60309982,148.8070068,657,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,yes
Australia,BVW,YBTV,Batavia Downs Airport,-12.65919971,142.6750031,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,BDB,YBUD,Bundaberg Airport,-24.90390015,152.3190002,107,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Bundaberg,medium_airport,yes
Australia,BUY,YBUN,Bunbury Airport,-33.37829971,115.677002,53,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,BIP,YBWM,Bulimba Airport,-16.88080025,143.4790039,470,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,ZBO,YBWN,Bowen Airport,-20.0182991,148.2149963,8,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,WEI,YBWP,Weipa Airport,-12.67860031,141.9250031,63,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Weipa,medium_airport,yes
Australia,BCK,YBWR,Bolwarra Airport,-17.38829994,144.1690063,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,WTB,YBWW,Brisbane West Wellcamp Airport,-27.558333,151.793333,1509,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Wellcamp,small_airport,yes
Australia,BWB,YBWX,Barrow Island Airport,-20.86440086,115.4059982,26,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,BVZ,YBYS,Beverley Springs Airport,-16.73329926,125.4329987,385,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,CTR,YCAC,Cattle Creek Airport,-17.60700035,131.548996,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,CGV,YCAG,Caiguna Airport,-32.26499939,125.4929962,87,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,CLH,YCAH,Coolah Airport,-31.77330017,149.6100006,504,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,small_airport,no
Australia,CVQ,YCAR,Carnarvon Airport,-24.880211,113.67174,13,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Carnarvon,medium_airport,yes
Australia,CSI,YCAS,Casino Airport,-28.88279915,153.0670013,86,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,small_airport,no
Australia,CAZ,YCBA,Cobar Airport,-31.53829956,145.7940063,724,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,medium_airport,yes
Australia,COJ,YCBB,Coonabarabran Airport,-31.33250046,149.2669983,2117,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,medium_airport,no
Australia,CBY,YCBE,Canobie Airport,-19.47940063,140.927002,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Canobie,small_airport,no
Australia,CBI,YCBN,Cape Barren Island Airport,-40.39170074,148.0169983,,Australia/Melbourne,Australian Eastern Daylight Time,OC,AU,AU-TAS,,small_airport,no
Australia,CPD,YCBP,Coober Pedy Airport,-29.04000092,134.720993,740,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,,medium_airport,yes
Australia,CRB,YCBR,Collarenebri Airport,-29.52169991,148.5820007,152,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,small_airport,no
Australia,CCL,YCCA,Chinchilla Airport,-26.77499962,150.6170044,1028,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,no
Australia,CNC,YCCT,Coconut Island Airport,-10.05000019,143.0700073,3,Australia/Brisbane,Australian Eastern Time Zone,OC,AU,AU-QLD,,small_airport,yes
Australia,CNJ,YCCY,Cloncurry Airport,-20.66860008,140.5039978,616,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Cloncurry,medium_airport,yes
Australia,CBX,YCDO,Condobolin Airport,-33.06439972,147.2089996,650,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,small_airport,no
Australia,CUD,YCDR,Caloundra Airport,-26.79999924,153.1000061,12,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,CED,YCDU,Ceduna Airport,-32.13059998,133.7100067,77,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,,medium_airport,yes
Australia,CVC,YCEE,Cleve Airport,-33.70970154,136.5050049,589,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,,medium_airport,no
Australia,CFI,YCFD,Camfield Airport,-17.02169991,131.3269958,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,CFH,YCFH,Clifton Hills Airport,-27.0182991,138.8919983,105,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,Clifton Hills,small_airport,no
Australia,CQP,YCFL,Cape Flattery Airport,-14.970832,145.311667,3609,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,LLG,YCGO,Chillagoe Airport,-17.14279938,144.529007,1110,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,CRH,YCHB,Cherrabah Airport,-28.4301,152.08895,2228,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Cherrabah Homestead Resort,small_airport,no
Australia,CKW,YCHK,Graeme Rowley Aerodrome,-22.3543,119.6426,1462,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Christmas Creek Mine,small_airport,yes
Australia,CXT,YCHT,Charters Towers Airport,-20.04310036,146.272995,955,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,DCN,YCIN,RAAF Base Curtin,-17.58139992,123.8280029,300,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,medium_airport,no
Australia,CKI,YCKI,Croker Island Airport,-11.16499996,132.4830017,16,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,CTN,YCKN,Cooktown Airport,-15.44470024,145.1840057,26,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,yes
Australia,CMQ,YCMT,Clermont Airport,-22.7730999,147.6210022,908,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,no
Australia,CMA,YCMU,Cunnamulla Airport,-28.03000069,145.621994,630,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,yes
Australia,CML,YCMW,Camooweal Airport,-19.9116993,138.125,241,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,NIF,YCNF,Camp Nifty Airport,-21.67169952,121.586998,295,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,CES,YCNK,Cessnock Airport,-32.78749847,151.3419952,211,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,small_airport,no
Australia,CNB,YCNM,Coonamble Airport,-30.98329926,148.3760071,604,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,medium_airport,yes
Australia,ODL,YCOD,Cordillo Downs Airport,-26.74530029,140.6380005,125,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,Cordillo Downs,small_airport,no
Australia,CUQ,YCOE,Coen Airport,-13.761133,143.113311,532,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Coen,medium_airport,yes
Australia,CIE,YCOI,Collie Airport,-33.36669922,116.2170029,818,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Collie,small_airport,no
Australia,OOM,YCOM,Cooma Snowy Mountains Airport,-36.30059814,148.973999,3088,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,Cooma,medium_airport,yes
Australia,CDA,YCOO,Cooinda Airport,-12.90330029,132.5319977,13,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,CWW,YCOR,Corowa Airport,-35.99470139,146.3569946,469,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,medium_airport,no
Australia,CFP,YCPN,Carpentaria Downs Airport,-18.7166996,144.3170013,1585,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Carpentaria Downs,small_airport,no
Australia,CYG,YCRG,Corryong Airport,-36.18280029,147.8880005,963,Australia/Hobart,Australian Eastern Daylight Time,OC,AU,AU-VIC,,medium_airport,no
Australia,CXQ,YCRK,Christmas Creek Station Airport,-18.8728,125.9338,540,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Christmas Creek,small_airport,no
Australia,CDQ,YCRY,Croydon Airport,-18.22500038,142.2579956,107,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,KCE,YCSV,Collinsville Airport,-20.59670067,147.8600006,180,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,CMD,YCTM,Cootamundra Airport,-34.62390137,148.0279999,1110,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,medium_airport,no
Australia,CUG,YCUA,Cudal Airport,-33.27830124,148.7630005,491,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,small_airport,no
Australia,CUY,YCUE,Cue Airport,-27.44669914,117.9179993,442,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,CJF,YCWA,Coondewanna Airport,-22.9666996,118.8130035,2300,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Coondewanna,small_airport,no
Australia,CWR,YCWI,Cowarie Airport,-27.71170044,138.3280029,52,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,,small_airport,no
Australia,CCW,YCWL,Cowell Airport,-33.66669846,136.8919983,39,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,,small_airport,no
Australia,CWT,YCWR,Cowra Airport,-33.84469986,148.6490021,966,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,medium_airport,no
Australia,COY,YCWY,Coolawanyah Airport,-21.7946,117.755,1195,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Coolawanyah Station,small_airport,no
Australia,DJR,YDAJ,Dajarra Airport,-21.70829964,139.5330048,335,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,DBY,YDAY,Dalby Airport,-27.15530014,151.2669983,1137,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,DRN,YDBI,Dirranbandi Airport,-28.5916996,148.2169952,567,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,no
Australia,DNB,YDBR,Dunbar Airport,-16.04999924,142.3999939,15,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,DRB,YDBY,Derby Airport,-17.37000084,123.6610031,24,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,medium_airport,no
Australia,DFP,YDDF,Drumduff Airport,-16.0529995,143.0119934,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Drumduff,small_airport,no
Australia,DGD,YDGA,Dalgaranga Gold Mine Airport,-27.83027778,117.3163889,1459,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,DXD,YDIX,Dixie Airport,-15.11749443,143.3160496,580,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,New Dixie,small_airport,no
Australia,DKI,YDKI,Dunk Island Airport,-17.94169998,146.1399994,6,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Dunk Island,small_airport,no
Australia,DLK,YDLK,Dulkaninna Airport,-29.01329994,138.4810028,,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,Dulkaninna,small_airport,no
Australia,DNQ,YDLQ,Deniliquin Airport,-35.55939865,144.9459991,316,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,Deniliquin,medium_airport,no
Australia,DDN,YDLT,Delta Downs Airport,-16.99169922,141.3170013,15,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,DLV,YDLV,Delissaville Airport,-12.55000019,130.6849976,34,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,DYW,YDLW,Daly Waters Airport,-16.26469507,133.383379,700,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Daly Waters,small_airport,no
Australia,DMD,YDMG,Doomadgee Airport,-17.94029999,138.8220062,153,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,yes
Australia,DVR,YDMN,Daly River Airport,-13.7498064,130.6938782,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,NLF,YDNI,Darnley Island Airport,-9.583330154,143.7669983,,Australia/Brisbane,Australian Eastern Time Zone,OC,AU,AU-QLD,Darnley Island,small_airport,yes
Australia,DRD,YDOR,Dorunda Airport,-16.5537,141.8238,58,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Dorunda Outstation,small_airport,no
Australia,DVP,YDPD,Davenport Downs Airport,-24.14999962,141.1080017,95,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,DPO,YDPO,Devonport Airport,-41.16970062,146.4299927,33,Australia/Melbourne,Australian Eastern Daylight Time,OC,AU,AU-TAS,Devonport,medium_airport,yes
Australia,DOX,YDRA,Dongara Airport,-29.29999924,114.9329987,,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,DRY,YDRD,Drysdale River Airport,-15.7135704,126.3810968,360,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,DHD,YDRH,Durham Downs Airport,-27.07500076,141.8999939,116,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,DRR,YDRI,Durrie Airport,-25.68499947,140.2279968,58,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,SRR,YDUN,Dunwich Airport,-27.51670074,153.4279938,260,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Stradbroke Island,small_airport,no
Australia,DKV,YDVR,Docker River Airport,-24.86000061,129.0700073,589,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,DYA,YDYS,Dysart Airport,-22.62220001,148.3639984,670,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,medium_airport,no
Australia,ECH,YECH,Echuca Airport,-36.15719986,144.7619934,323,Australia/Hobart,Australian Eastern Daylight Time,OC,AU,AU-VIC,,medium_airport,no
Australia,EUC,YECL,Eucla Airport,-31.70000076,128.8829956,,Australia/Eucla,Australian Central Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,ETD,YEDA,Etadunna Airport,-28.74080086,138.5890045,,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,Etadunna,small_airport,no
Australia,ENB,YEEB,Eneabba Airport,-29.83250046,115.2460022,,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Eneabba,small_airport,no
Australia,EIH,YEIN,Einasleigh Airport,-18.50329971,144.0939941,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Einasleigh,small_airport,no
Australia,ELC,YELD,Elcho Island Airport,-12.01939964,135.5709991,101,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Elcho Island,medium_airport,yes
Australia,EKD,YELK,Elkedra Airport,-21.17250061,135.4440002,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,EMD,YEML,Emerald Airport,-23.56749916,148.1790009,624,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,Emerald,medium_airport,yes
Australia,EDD,YERL,Erldunda Airport,-25.2057991,133.2539978,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,ERB,YERN,Ernabella Airport,-26.26329994,132.1820068,707,Australia/Adelaide,Australian Central Daylight Time,OC,AU,AU-SA,,small_airport,no
Australia,EPR,YESP,Esperance Airport,-33.684399,121.822998,470,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Esperance,medium_airport,yes
Australia,EVD,YEVA,Eva Downs Airport,-18.00099945,134.8630066,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Eva Downs,small_airport,no
Australia,EVH,YEVD,Evans Head Aerodrome,-29.09329987,153.4199982,20,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,small_airport,no
Australia,EXM,YEXM,Exmouth Airport,-22.0333004,114.0999985,,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,FRB,YFBS,Forbes Airport,-33.36360168,147.9349976,760,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,"Forbes,",medium_airport,no
Australia,KFE,YFDF,Fortescue - Dave Forrest Aerodrome,-22.290754,119.437143,1555,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Cloudbreak Village,small_airport,no
Australia,FLY,YFIL,Finley Airport,-35.66669846,145.5500031,,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,small_airport,no
Australia,FLS,YFLI,Flinders Island Airport,-40.09170151,147.9929962,10,Australia/Melbourne,Australian Eastern Daylight Time,OC,AU,AU-TAS,Flinders Island,small_airport,yes
Australia,FVL,YFLO,Flora Valley Airport,-18.2833004,128.4170074,,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,small_airport,no
Australia,FIK,YFNE,Finke Airport,-25.59469986,134.5829926,,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,Finke,small_airport,no
Australia,FOS,YFRT,Forrest Airport,-30.83810043,128.1150055,511,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,medium_airport,no
Australia,FVR,YFRV,Oombulgurri Airport,-15.1647,127.8401,22,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,Forrest River Mission,small_airport,no
Australia,FOT,YFST,Forster (Wallis Is) Airport,-32.20420074,152.4790039,4,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,small_airport,no
Australia,FIZ,YFTZ,Fitzroy Crossing Airport,-18.18190002,125.5589981,368,Australia/Perth,Australian Western Standard Time,OC,AU,AU-WA,,medium_airport,no
Australia,GBP,YGAM,Gamboola Airport,-16.54999924,143.6670074,,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,GAH,YGAY,Gayndah Airport,-25.61440086,151.6190033,369,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
Australia,GBL,YGBI,South Goulburn Is Airport,-11.64999962,133.3820038,19,Australia/Darwin,Australian Central Standard Time,OC,AU,AU-NT,,small_airport,no
Australia,GUH,YGDH,Gunnedah Airport,-30.96109962,150.2510071,863,Australia/Sydney,Australian Eastern Daylight Time,OC,AU,AU-NSW,,medium_airport,no
Australia,GOO,YGDI,Goondiwindi Airport,-28.52140045,150.3200073,714,Australia/Brisbane,Australian Eastern Standard Time,OC,AU,AU-QLD,,small_airport,no
